85,85
45,45
52,52
76,76
7,7
67,67
77,77
82,82
56,56
10,10
96,96
69,69
74,74
21,21
88,88
8,8
68,31
75,75
46,46
64,64
4,4
81,81
20,20
7,7
67,67
81,81
97,97
82,82
15,15
87,87
31,31
18,55
12,12
40,40
37,37
66,66
70,70
57,57
39,39
41,41
10,10
71,71
52,52
86,86
3,3
61,61
90,90
84,84
5,5
69,60
87,87
55,55
78,78
99,99
78,78
6,43
55,55
4,4
90,90
52,52
92,92
9,9
22,22
43,43
2,2
53,53
30,30
24,24
9,9
31,31
60,60
84,84
29,29
27,34
11,11
3,3
0,0
30,30
84,35
0,0
16,16
39,39
92,92
24,24
91,91
57,57
75,75
88,88
30,30
34,34
92,92
40,40
17,17
74,74
33,33
89,89
23,23
0,0
78,78
8,8
57,57
98,98
80,80
79,79
9,9
2,73
92,92
16,16
51,51
9,9
90,90
15,15
9,51
94,94
82,18
38,38
61,61
38,38
83,83
10,10
26,26
86,86
17,17
16,16
39,39
14,14
26,26
51,51
5,5
76,76
25,25
59,59
56,56
48,57
71,71
87,87
6,6
8,8
16,16
56,56
95,95
42,42
71,71
32,32
62,62
79,79
91,91
54,54
10,10
91,91
3,3
85,85
47,47
69,69
66,66
21,21
23,23
61,61
57,57
54,54
24,24
29,29
51,51
22,22
69,69
28,28
48,48
86,86
8,8
86,86
51,51
58,58
25,25
25,25
3,3
72,72
39,39
68,68
3,3
83,83
8,8
30,30
43,43
0,0
89,89
22,22
24,24
99,99
90,90
81,81
21,21
23,23
81,81
53,53
85,85
4,4
10,9
13,13
84,84
78,78
78,78
36,36
2,85
87,87
15,15
79,79
51,51
56,56
1,1
31,31
43,43
38,54
97,97
75,75
67,67
67,67
93,93
38,38
70,70
90,90
16,16
73,73
14,9
6,6
11,94
23,23
29,29
23,34
7,7
23,23
18,18
2,2
52,52
55,55
21,21
68,68
22,22
59,59
80,80
31,31
1,1
46,46
62,62
1,1
46,46
77,77
16,16
7,20
19,19
43,43
87,87
58,58
0,0
10,9
66,66
33,33
71,71
68,68
13,13
14,14
92,92
89,89
76,76
3,3
33,33
91,10
96,96
82,82
8,8
54,54
75,75
67,67
83,83
50,94
84,84
82,82
97,97
53,53
53,53
17,17
56,56
86,86
96,96
48,48
33,33
82,82
22,22
73,73
89,89
97,97
12,12
23,23
92,92
50,87
74,74
87,87
29,29
60,60
34,34
29,29
40,9
92,92
34,34
36,36
67,67
60,60
70,70
34,34
10,94
4,4
30,30
70,70
55,55
3,3
3,3
42,42
91,91
73,73
81,81
50,50
98,98
27,27
12,12
21,21
65,77
31,31
71,71
95,95
15,86
70,70
45,45
39,39
77,77
81,81
50,50
16,16
89,89
28,28
62,62
47,47
61,61
56,56
91,91
32,32
66,66
45,45
57,57
94,47
65,65
45,45
30,30
89,89
31,31
30,30
30,30
48,48
20,20
68,68
22,22
74,74
18,18
0,0
57,57
15,15
5,5
83,83
28,28
33,33
5,5
85,85
85,85
72,72
20,20
28,28
62,62
98,98
44,44
52,52
64,64
64,64
86,86
44,44
94,94
66,66
34,34
60,60
14,14
64,64
94,94
75,60
56,56
74,74
92,92
37,37
65,65
49,49
49,49
43,43
37,37
61,61
2,2
41,9
17,17
76,76
29,29
18,78
28,28
64,64
56,56
46,46
75,75
67,67
58,31
18,18
39,39
53,53
42,42
68,68
77,77
58,8
26,26
15,15
48,48
19,19
16,16
77,77
83,83
84,84
63,63
74,74
55,55
27,27
26,26
2,2
67,67
31,31
5,5
21,21
27,74
8,8
35,92
86,86
55,55
78,78
61,61
54,54
10,9
81,81
41,41
13,13
52,52
42,42
17,17
89,89
87,87
99,99
5,5
97,97
38,38
13,99
95,95
7,7
54,29
59,59
18,84
14,14
42,42
68,68
49,49
46,46
97,97
86,86
54,54
82,82
47,47
95,95
47,47
48,48
4,4
55,55
2,2
14,14
1,1
35,35
3,3
84,84
16,16
59,59
42,42
43,43
70,70
60,60
36,36
15,15
71,9
99,99
90,90
85,85
50,50
61,61
93,93
21,21
48,48
1,1
28,28
79,79
72,72
40,40
38,38
43,43
35,35
9,9
61,61
8,8
85,85
96,96
65,65
0,0
95,95
21,21
56,56
85,85
50,50
11,11
31,89
0,0
53,53
30,30
18,18
85,85
34,34
24,24
63,63
74,74
70,70
15,15
2,2
68,68
51,51
13,13
65,65
35,35
7,7
13,13
14,14
33,15
83,83
87,87
76,76
72,72
9,9
19,19
23,23
33,33
99,99
73,73
22,22
41,9
24,24
31,31
0,0
24,24
21,21
74,74
86,86
64,64
77,77
93,93
92,92
19,19
40,40
98,98
36,36
56,56
64,64
8,8
63,63
13,13
6,6
73,73
64,64
72,72
87,87
71,71
49,49
69,69
86,86
58,58
56,56
55,55
55,55
74,74
25,25
85,85
97,97
36,36
31,31
42,42
77,77
83,83
90,90
6,6
92,92
63,16
6,6
83,83
27,27
84,84
39,39
10,9
79,79
33,33
4,4
24,24
41,41
51,51
12,12
27,27
79,79
91,91
97,97
81,81
60,60
78,78
51,9
27,27
87,87
81,81
32,32
12,12
36,36
54,54
83,83
92,92
98,98
90,90
81,81
86,86
22,22
83,83
30,30
8,8
26,26
19,19
48,48
91,91
55,55
27,27
13,13
39,39
78,78
23,23
95,95
95,94
32,32
73,73
60,60
27,27
67,67
81,81
44,44
41,41
45,45
41,9
16,16
28,28
44,44
16,16
64,64
84,10
17,17
18,18
71,71
84,84
74,74
16,16
28,28
51,51
26,26
88,88
44,44
97,97
27,27
87,87
78,78
19,19
1,1
30,30
36,36
23,23
55,55
4,4
43,43
68,68
55,55
97,97
89,89
47,47
94,94
83,83
82,82
82,82
90,90
10,10
23,23
15,15
62,62
68,68
72,72
10,10
35,35
69,69
71,71
64,64
60,60
42,42
57,57
0,0
71,89
46,46
27,27
89,89
63,63
49,49
40,40
74,74
23,23
23,23
44,12
48,48
21,87
9,9
21,21
4,4
78,78
29,29
53,53
62,62
71,71
46,46
93,93
33,33
37,37
18,18
44,44
78,78
5,5
41,41
94,94
22,22
55,55
87,87
88,88
67,67
17,17
71,71
11,11
73,73
33,33
84,84
80,80
50,50
73,73
0,0
78,78
87,87
84,84
92,92
44,44
34,34
54,54
66,66
17,17
71,71
65,65
27,20
91,91
91,91
36,36
57,57
74,74
98,98
94,94
90,90
98,98
8,8
3,3
6,59
10,10
44,44
35,35
54,54
27,27
44,44
83,63
95,95
32,32
83,83
1,1
10,10
84,84
89,89
57,57
89,89
46,46
19,19
90,90
25,25
9,9
4,4
45,45
81,81
17,17
37,37
40,40
85,85
77,77
62,62
19,19
56,56
50,50
30,30
75,75
66,66
82,82
18,18
32,57
89,89
40,40
35,35
33,33
18,18
87,87
68,68
68,68
19,19
75,75
94,94
53,53
19,19
87,87
50,50
24,24
59,59
28,28
16,16
40,40
8,8
69,69
35,35
29,29
69,69
25,25
43,43
63,63
88,88
5,5
75,75
93,93
2,2
21,21
35,35
44,12
11,11
2,2
52,52
93,93
12,12
80,80
98,98
15,15
28,28
1,1
24,24
76,76
4,4
76,76
16,16
62,62
67,67
83,83
81,81
28,77
7,7
60,60
77,77
79,79
43,43
55,55
98,98
65,65
55,55
85,85
29,29
91,91
94,94
57,57
69,69
8,8
3,3
94,94
63,63
5,5
4,4
53,53
2,2
62,62
90,90
28,28
19,19
56,56
29,29
35,87
53,53
37,37
38,38
99,99
54,54
6,6
68,68
15,15
84,84
48,48
54,54
29,29
94,20
67,67
21,9
81,81
16,16
79,79
20,20
85,85
54,54
51,51
65,65
1,1
55,55
45,45
14,14
26,26
48,48
58,58
21,21
79,79
19,19
87,87
99,99
90,90
21,21
17,17
41,41
83,83
4,4
38,38
82,82
37,37
61,61
82,82
11,11
77,77
65,65
89,89
31,31
72,72
66,23
50,77
1,1
2,2
20,20
75,75
28,28
19,19
19,19
68,68
92,92
22,22
39,39
16,16
8,8
82,82
95,95
34,34
26,26
96,96
63,63
1,1
84,84
92,92
53,53
95,95
88,88
75,75
9,9
41,41
32,32
39,39
95,95
10,10
24,24
61,61
4,4
90,90
42,42
29,29
94,94
68,68
0,0
5,5
18,18
69,69
91,91
50,50
77,77
24,24
56,56
50,50
79,79
75,75
55,55
53,53
97,97
79,79
46,46
27,27
90,90
43,43
25,25
94,94
60,60
66,66
52,52
95,95
11,11
91,91
86,86
21,21
93,93
39,74
59,59
65,65
23,23
87,87
52,52
63,63
71,71
4,4
3,3
54,54
47,47
38,38
68,68
69,69
20,20
87,87
17,17
66,66
34,34
80,80
25,25
72,72
11,11
28,28
43,43
69,69
94,94
92,92
30,30
65,65
73,73
10,10
91,91
61,61
70,70
97,97
69,89
6,6
94,94
62,62
92,92
74,74
92,92
19,19
25,25
2,2
18,18
5,5
35,35
87,87
42,42
26,26
97,97
72,72
63,63
88,88
20,46
73,73
94,94
83,83
81,81
97,97
5,5
30,30
69,69
80,80
17,17
11,11
93,93
89,89
13,13
79,79
1,1
55,55
20,20
92,92
81,81
50,30
74,74
26,9
33,33
48,48
98,60
81,81
93,93
88,88
88,88
12,12
72,72
83,83
58,58
20,20
1,1
0,0
95,95
79,79
13,13
90,90
23,23
32,32
84,84
99,99
12,12
95,95
11,11
21,21
27,27
3,3
90,90
29,42
98,98
76,76
8,8
19,19
75,75
54,54
10,9
74,74
80,80
1,1
92,92
49,49
71,71
89,89
93,93
7,7
26,26
24,24
99,99
98,98
61,61
85,85
76,76
11,11
95,95
40,40
49,49
35,35
51,51
93,93
36,36
48,48
25,25
75,75
31,31
90,90
37,37
99,99
75,75
66,66
23,23
3,3
68,68
58,69
22,22
16,16
22,22
82,82
90,90
0,0
51,51
92,92
21,21
5,10
43,46
56,56
54,54
99,99
69,69
99,99
14,14
12,12
22,22
4,4
34,34
81,81
59,59
12,8
70,70
39,39
18,18
92,92
97,97
82,82
64,64
48,48
9,9
23,23
51,51
62,82
92,92
49,49
68,68
98,98
5,5
95,95
45,45
29,29
44,44
77,77
77,77
3,3
32,32
73,73
40,40
98,98
50,50
2,2
74,74
39,39
51,51
81,81
57,57
35,35
91,91
96,96
31,31
36,36
52,52
7,7
63,63
73,73
53,53
67,67
49,49
47,47
5,5
49,49
72,72
38,38
74,74
11,1
2,70
53,53
37,37
87,87
13,13
55,50
20,10
17,17
35,35
18,18
37,37
42,42
11,11
34,34
85,85
23,23
17,17
37,37
74,17
83,83
50,50
49,49
25,25
27,27
7,7
97,97
71,71
87,87
74,74
70,70
6,43
47,47
38,38
63,63
31,31
90,78
26,26
62,69
65,65
63,63
63,63
86,86
92,92
42,42
74,74
43,43
4,4
33,33
31,31
43,43
19,19
64,13
17,17
58,58
71,71
90,90
41,41
81,81
65,65
29,29
57,57
31,31
68,68
23,23
63,63
70,70
35,35
74,74
96,96
3,3
52,52
36,3
55,55
85,85
47,47
99,99
31,31
32,32
64,64
95,95
0,0
21,21
50,50
99,99
70,70
56,56
47,47
61,61
37,37
52,52
87,87
59,59
18,18
1,1
64,64
93,93
25,25
8,8
72,72
3,3
48,48
71,71
34,34
89,89
3,3
89,89
42,42
60,13
5,5
61,61
98,98
16,16
88,88
45,45
8,8
3,3
25,25
20,20
34,34
89,89
0,0
33,33
98,98
93,93
78,78
66,66
16,16
96,96
58,58
26,26
3,3
96,96
75,75
81,81
33,33
70,70
87,87
24,24
42,42
43,43
14,14
52,52
59,59
30,30
61,61
23,23
86,86
3,3
28,28
17,17
77,77
76,76
7,7
75,76
86,86
18,18
29,29
61,61
93,93
98,98
90,90
24,24
74,74
24,24
59,59
6,6
41,41
34,34
94,94
36,36
45,45
84,84
73,73
42,42
0,0
20,20
48,48
78,78
83,83
75,75
7,34
82,82
38,38
17,17
78,78
25,25
56,56
15,15
52,52
23,23
90,90
61,61
22,22
99,99
17,17
13,13
51,51
11,11
0,0
19,19
11,11
67,67
49,49
58,58
57,57
94,94
93,93
66,66
6,6
24,24
24,24
15,15
96,96
20,85
32,32
95,95
19,40
47,47
29,29
12,12
27,27
48,48
6,6
86,86
23,23
94,94
60,60
22,22
24,24
31,31
62,62
64,64
80,80
4,4
37,37
68,68
56,56
82,82
20,20
74,75
59,59
96,96
81,81
99,99
58,58
46,46
5,5
73,73
9,9
50,50
88,88
22,22
70,70
32,13
64,64
32,32
50,50
80,80
6,6
89,89
68,68
58,58
77,77
7,7
21,21
77,77
21,21
27,27
86,86
13,51
51,51
68,68
12,12
59,59
36,36
14,94
90,90
32,32
93,93
34,45
28,28
85,85
14,14
21,21
80,80
53,53
88,88
86,86
17,17
80,80
52,52
13,13
51,80
41,41
22,87
64,64
3,3
71,71
55,55
40,40
41,41
58,58
19,19
69,69
69,69
22,22
43,43
72,72
97,97
54,54
55,55
77,29
69,69
8,8
24,24
78,78
36,36
60,60
95,95
39,39
20,20
48,48
97,97
4,4
15,15
83,83
73,73
2,2
58,17
31,31
40,40
0,0
85,85
34,34
46,46
8,8
58,3
40,40
58,58
89,89
24,24
21,21
2,2
50,50
63,63
87,87
78,78
76,76
48,48
32,32
22,22
23,7
20,20
52,53
92,92
70,70
69,69
97,97
84,84
42,42
31,31
96,96
25,25
25,25
19,19
